,cfga,cfgm,dist,spd,tchs,pass,sast,ftast,dfgm,dfga,rimd
Deron Williams,3.402173913043478,1.4782608695652173,1.3193478260869564,3.3864130434782616,49.30434782608695,38.380434782608695,0.8152173913043478,0.358695652173913,0.717391304347826,1.1630434782608696,1.2
Willie CauleyStein,4.074074074074074,2.1604938271604937,1.2056790123456789,3.825061728395061,24.62962962962963,16.88888888888889,0.1728395061728395,0.07407407407407407,1.382716049382716,2.6790123456790123,1.8666666666666667
Ben McLemore,2.4615384615384617,1.0384615384615385,1.1096153846153842,3.410769230769231,20.576923076923077,13.397435897435898,0.2692307692307692,0.02564102564102564,0.3974358974358974,0.8589743589743589,0.8857142857142857
PJ Tucker,2.811111111111111,1.0888888888888888,1.757666666666667,3.9198888888888876,35.888888888888886,27.91111111111111,0.3333333333333333,0.13333333333333333,1.4111111111111112,2.3333333333333335,1.7887323943661972
Robert Covington,4.2317073170731705,1.6585365853658536,1.7851219512195118,3.4045121951219506,40.26829268292683,27.914634146341463,0.3170731707317073,0.14634146341463414,1.5365853658536586,3.0121951219512195,2.0
Patrick Beverley,3.2804878048780486,1.353658536585366,2.088780487804878,4.173658536585364,46.170731707317074,34.890243902439025,0.6951219512195121,0.43902439024390244,1.5121951219512195,2.5365853658536586,1.7971014492753623
KarlAnthony Towns,11.060240963855422,6.36144578313253,2.460963855421687,4.019759036144577,70.53012048192771,45.855421686746986,0.7108433734939759,0.21686746987951808,3.927710843373494,7.385542168674699,4.2894736842105265
Anthony Tolliver,1.1923076923076923,0.5769230769230769,1.285384615384615,3.4464102564102554,26.91025641025641,20.76923076923077,0.34615384615384615,0.0641025641025641,1.3846153846153846,2.3461538461538463,1.9636363636363636
Taj Gibson,6.4941176470588236,3.447058823529412,1.6752941176470595,3.9881176470588238,47.84705882352941,35.705882352941174,0.43529411764705883,0.10588235294117647,1.9294117647058824,3.7529411764705882,2.1866666666666665
Anthony Davis,11.936708860759493,6.3164556962025316,2.2007594936708856,3.6678481012658226,69.12658227848101,42.924050632911396,0.5569620253164557,0.189873417721519,3.1772151898734178,6.265822784810126,3.535211267605634
Doug McDermott,3.7083333333333335,1.6805555555555556,1.6002777777777784,4.3983333333333325,24.319444444444443,15.777777777777779,0.2361111111111111,0.1111111111111111,1.1805555555555556,1.9305555555555556,1.5178571428571428
CJ Miles,3.525,1.5875,1.5098749999999996,3.9103750000000006,25.425,15.825,0.275,0.1,0.675,1.2,1.0588235294117647
Glenn Robinson,1.9863013698630136,0.9452054794520548,1.4302739726027398,4.1789041095890385,21.28767123287671,15.342465753424657,0.1917808219178082,0.0547945205479452,0.9041095890410958,1.7123287671232876,1.346938775510204
James Ennis,1.8045977011494252,0.7816091954022989,1.3382758620689652,3.356206896551725,19.735632183908045,13.781609195402298,0.25287356321839083,0.08045977011494253,0.5747126436781609,1.2183908045977012,1.0416666666666667
John Wall,9.608695652173912,4.326086956521739,2.230434782608696,3.695760869565217,87.55434782608695,58.02173913043478,1.5217391304347827,0.9021739130434783,0.8586956521739131,1.608695652173913,1.0533333333333332
Solomon Hill,2.0875,0.85,2.0173750000000004,4.071625000000002,34.4125,25.775,0.5875,0.175,1.1875,2.3125,1.3768115942028984
Robin Lopez,5.839080459770115,2.9655172413793105,1.8455172413793106,3.9768965517241366,33.160919540229884,21.183908045977013,0.41379310344827586,0.05747126436781609,4.206896551724138,8.597701149425287,4.409638554216867
Tim Frazier,2.4125,1.0375,1.3603749999999994,3.4836249999999986,46.8125,37.5625,0.8,0.225,0.525,1.05,1.135135135135135
Ish Smith,4.597560975609756,2.1097560975609757,1.8126829268292692,4.48841463414634,63.08536585365854,48.91463414634146,0.8048780487804879,0.3902439024390244,0.975609756097561,1.8780487804878048,1.2307692307692308
E'Twaun Moore,3.765432098765432,1.7037037037037037,1.5760493827160498,3.8039506172839515,28.37037037037037,18.925925925925927,0.30864197530864196,0.25925925925925924,0.9753086419753086,1.6296296296296295,1.3620689655172413
Brandon Knight,3.2875,1.2375,1.034125,2.84925,29.3125,19.975,0.25,0.175,0.3875,0.6125,1.0333333333333334
Carmelo Anthony,10.96103896103896,4.779220779220779,2.1023376623376624,3.6642857142857146,57.94805194805195,34.298701298701296,0.5454545454545454,0.16883116883116883,1.3636363636363635,2.6363636363636362,1.5909090909090908
Jae Crowder,4.235955056179775,2.101123595505618,2.186179775280899,4.052921348314607,50.03370786516854,36.95505617977528,0.7640449438202247,0.19101123595505617,1.4943820224719102,2.438202247191011,1.705128205128205
Spencer Hawes,1.441860465116279,0.7558139534883721,0.6095348837209301,2.597790697674419,15.825581395348838,11.55813953488372,0.20930232558139536,0.1511627906976744,0.9069767441860465,1.8604651162790697,1.7727272727272727
Elfrid Payton,7.341463414634147,3.597560975609756,2.111951219512195,4.328536585365853,71.0,54.15853658536585,1.4390243902439024,0.5487804878048781,1.2439024390243902,2.158536585365854,1.5
Thabo Sefolosha,2.5277777777777777,1.2222222222222223,1.5548611111111108,3.8051388888888877,32.44444444444444,24.61111111111111,0.625,0.19444444444444445,1.0138888888888888,1.75,1.4313725490196079
Kyle Korver,2.5434782608695654,1.065217391304348,1.5382608695652178,3.8296739130434783,24.293478260869566,16.282608695652176,0.2717391304347826,0.13043478260869565,1.141304347826087,2.130434782608696,1.4788732394366197
Brandon Bass,1.4772727272727273,0.8068181818181818,0.46352272727272736,2.532954545454545,10.397727272727273,7.1477272727272725,0.10227272727272728,0.022727272727272728,0.42045454545454547,0.8522727272727273,1.0277777777777777
Wilson Chandler,7.45945945945946,3.5945945945945947,1.9156756756756756,3.7064864864864853,45.2972972972973,28.95945945945946,0.7432432432432432,0.0945945945945946,1.837837837837838,3.4864864864864864,2.0923076923076924
Kris Humphries,1.1494252873563218,0.47126436781609193,0.5524137931034483,2.6779310344827594,16.919540229885058,13.25287356321839,0.1724137931034483,0.034482758620689655,0.9655172413793104,1.9080459770114941,2.0
JaMychal Green,3.022727272727273,1.5454545454545454,1.7201136363636371,3.8512500000000003,37.82954545454545,29.295454545454547,0.45454545454545453,0.056818181818181816,1.2386363636363635,2.272727272727273,1.626865671641791
Timofey Mozgov,2.824324324324324,1.4189189189189189,1.0510810810810813,3.090540540540541,20.283783783783782,14.094594594594595,0.20270270270270271,0.013513513513513514,1.7567567567567568,3.2567567567567566,2.6530612244897958
Jusuf Nurkic,5.753246753246753,2.8701298701298703,1.225584415584416,3.4345454545454563,36.90909090909091,25.714285714285715,0.18181818181818182,0.2077922077922078,2.5324675324675323,4.701298701298701,3.25
Justin Holiday,2.4878048780487805,1.0853658536585367,1.4541463414634148,4.365365853658535,27.48780487804878,19.0609756097561,0.4268292682926829,0.10975609756097561,0.9146341463414634,1.7439024390243902,1.171875
Garrett Temple,1.9142857142857144,0.8571428571428571,1.6622857142857146,3.7998571428571437,36.27142857142857,27.385714285714286,0.44285714285714284,0.15714285714285714,0.9428571428571428,1.4857142857142858,1.5348837209302326
Luke Babbitt,0.6341463414634146,0.1951219512195122,0.955853658536585,3.684268292682926,21.75609756097561,17.536585365853657,0.0975609756097561,0.036585365853658534,1.024390243902439,1.8170731707317074,1.5555555555555556
Hassan Whiteside,9.0,5.060975609756097,1.8984146341463417,3.505000000000001,42.58536585365854,26.146341463414632,0.2804878048780488,0.06097560975609756,3.9146341463414633,8.28048780487805,4.28
CJ Watson,1.358974358974359,0.4358974358974359,0.9182051282051281,3.341538461538462,20.692307692307693,15.974358974358974,0.3076923076923077,0.15384615384615385,0.3974358974358974,0.5769230769230769,1.0
Ramon Sessions,2.9591836734693877,1.1020408163265305,1.0881632653061228,4.050612244897958,33.816326530612244,25.122448979591837,0.7142857142857143,0.22448979591836735,0.32653061224489793,0.6938775510204082,0.64
Dante Exum,2.3294117647058825,1.1529411764705881,1.1072941176470594,3.6464705882352932,26.75294117647059,19.564705882352943,0.32941176470588235,0.24705882352941178,0.5647058823529412,1.0588235294117647,1.0212765957446808
Ricky Rubio,3.0779220779220777,1.3636363636363635,2.2602597402597397,4.134675324675324,80.98701298701299,64.67532467532467,1.4285714285714286,0.7532467532467533,1.0,1.6623376623376624,1.375
Bobby Portis,2.1149425287356323,1.1724137931034482,0.9303448275862068,3.430344827586206,25.264367816091955,19.2183908045977,0.14942528735632185,0.04597701149425287,0.9770114942528736,1.9425287356321839,1.4406779661016949
Buddy Hield,3.432098765432099,1.4197530864197532,1.7602469135802474,4.606172839506172,32.876543209876544,20.790123456790123,0.35802469135802467,0.037037037037037035,0.9876543209876543,1.5185185185185186,1.3559322033898304
Matthew Dellavedova,2.965909090909091,1.2386363636363635,1.7051136363636372,3.896136363636363,50.02272727272727,39.82954545454545,0.9204545454545454,0.4659090909090909,0.8977272727272727,1.5568181818181819,1.2741935483870968
Brandon Jennings,2.8191489361702127,1.0425531914893618,1.53031914893617,4.3589361702127665,50.04255319148936,40.08510638297872,0.7872340425531915,0.5,0.48936170212765956,0.7872340425531915,1.0454545454545454
Dwyane Wade,9.887323943661972,4.126760563380282,1.8088732394366198,3.629014084507042,50.436619718309856,30.295774647887324,0.5352112676056338,0.323943661971831,1.0422535211267605,1.6056338028169015,1.6444444444444444
Willie Reed,2.573170731707317,1.5121951219512195,0.8191463414634147,3.414268292682927,12.926829268292684,8.426829268292684,0.0975609756097561,0.04878048780487805,1.5,3.0,1.9523809523809523
Patrick Patterson,1.4137931034482758,0.5747126436781609,1.348965517241379,3.4655172413793123,30.011494252873565,24.091954022988507,0.41379310344827586,0.06896551724137931,1.0459770114942528,2.2758620689655173,1.421875
Gordon Hayward,7.352941176470588,3.2705882352941176,2.290588235294118,3.938823529411765,59.67058823529412,38.09411764705882,0.7764705882352941,0.32941176470588235,0.7764705882352941,1.3058823529411765,1.1379310344827587
Marco Belinelli,3.5454545454545454,1.4935064935064934,1.6533766233766232,4.1724675324675315,28.428571428571427,18.155844155844157,0.44155844155844154,0.16883116883116883,0.6363636363636364,0.9090909090909091,1.1136363636363635
Rodney Hood,5.473684210526316,2.1447368421052633,1.6278947368421053,3.6643421052631573,32.93421052631579,20.236842105263158,0.40789473684210525,0.13157894736842105,0.7763157894736842,1.25,1.2553191489361701
Mindaugas Kuzminskas,2.308641975308642,1.037037037037037,0.9301234567901235,3.754814814814814,19.506172839506174,13.530864197530864,0.18518518518518517,0.06172839506172839,0.48148148148148145,0.8395061728395061,0.975
DeMarre Carroll,2.8222222222222224,1.1222222222222222,1.490111111111111,3.631666666666668,25.58888888888889,17.233333333333334,0.23333333333333334,0.044444444444444446,1.3777777777777778,2.511111111111111,1.7971014492753623
Mike Dunleavy,1.2816901408450705,0.4788732394366197,0.9159154929577465,3.6177464788732396,15.788732394366198,11.211267605633802,0.2676056338028169,0.028169014084507043,0.5633802816901409,1.1690140845070423,1.0
Jonas Valanciunas,5.989010989010989,3.3736263736263736,1.6495604395604393,3.9284615384615393,43.9010989010989,31.835164835164836,0.32967032967032966,0.054945054945054944,3.4285714285714284,6.681318681318682,3.6705882352941175
Kyle Anderson,1.5520833333333333,0.8020833333333334,0.8823958333333332,3.8076041666666676,19.03125,14.708333333333334,0.3958333333333333,0.08333333333333333,0.4895833333333333,1.09375,0.9591836734693877
Tomas Satoransky,0.968421052631579,0.3894736842105263,0.586842105263158,3.0017894736842106,13.136842105263158,10.284210526315789,0.15789473684210525,0.11578947368421053,0.49473684210526314,0.8736842105263158,1.205128205128205
Malcolm Brogdon,4.406976744186046,2.011627906976744,1.7204651162790698,3.874418604651163,52.72093023255814,40.68604651162791,0.9186046511627907,0.5348837209302325,1.302325581395349,2.2209302325581395,1.5774647887323943
Ian Clark,2.5,1.3541666666666667,1.0447916666666666,4.293749999999998,23.916666666666668,17.083333333333332,0.53125,0.11458333333333333,0.3541666666666667,0.5208333333333334,0.85
Trevor Booker,4.974683544303797,2.6962025316455698,1.5460759493670888,3.7660759493670892,49.79746835443038,39.32911392405063,0.379746835443038,0.13924050632911392,1.5443037974683544,2.911392405063291,2.033333333333333
Blake Griffin,8.045454545454545,4.136363636363637,2.027878787878788,3.5946969696969693,76.3030303030303,53.166666666666664,0.5151515151515151,0.2878787878787879,1.9242424242424243,3.3333333333333335,2.189655172413793
Bojan Bogdanovic,4.925531914893617,2.351063829787234,1.7145744680851065,4.092446808510638,33.361702127659576,19.829787234042552,0.5106382978723404,0.06382978723404255,0.9042553191489362,1.702127659574468,1.25
Jerian Grant,1.8928571428571428,0.7976190476190477,0.8915476190476193,3.338571428571428,21.988095238095237,16.452380952380953,0.32142857142857145,0.047619047619047616,0.38095238095238093,0.75,0.9142857142857143
Jahlil Okafor,4.548780487804878,2.3780487804878048,0.9335365853658535,2.477317073170731,25.5,17.182926829268293,0.18292682926829268,0.036585365853658534,1.8902439024390243,3.7195121951219514,3.2291666666666665
Dante Cunningham,1.5679012345679013,0.9012345679012346,1.488888888888889,3.5909876543209878,22.271604938271604,16.962962962962962,0.2839506172839506,0.07407407407407407,1.4074074074074074,2.2839506172839505,2.111111111111111
Tristan Thompson,4.494736842105263,2.5473684210526315,2.111157894736841,4.2391578947368425,39.23157894736842,30.8,0.47368421052631576,0.16842105263157894,3.642105263157895,7.073684210526316,3.7204301075268815
Semaj Christon,1.9333333333333333,0.6933333333333334,0.9310666666666666,3.564666666666666,28.08,23.173333333333332,0.52,0.18666666666666668,0.7066666666666667,1.1333333333333333,1.2325581395348837
Michael Beasley,4.164179104477612,2.2686567164179103,1.0200000000000002,3.7605970149253736,24.01492537313433,15.671641791044776,0.373134328358209,0.08955223880597014,1.0746268656716418,2.1343283582089554,1.565217391304348
Marreese Speights,2.8636363636363638,1.4772727272727273,0.9935227272727274,3.841136363636363,28.71590909090909,19.96590909090909,0.19318181818181818,0.022727272727272728,2.1704545454545454,3.8636363636363638,2.2209302325581395
Joffrey Lauvergne,2.0813953488372094,0.9651162790697675,0.7994186046511627,3.5020930232558145,19.72093023255814,14.046511627906977,0.10465116279069768,0.03488372093023256,0.9418604651162791,1.8372093023255813,1.4727272727272727
Tobias Harris,6.853658536585366,3.5121951219512195,2.2001219512195114,4.234634146341464,58.207317073170735,41.65853658536585,0.4268292682926829,0.14634146341463414,2.048780487804878,3.4634146341463414,2.24
Ron Baker,1.4285714285714286,0.5454545454545454,0.8327272727272726,3.040779220779221,22.766233766233768,18.22077922077922,0.2727272727272727,0.09090909090909091,0.4935064935064935,1.025974025974026,1.1176470588235294
Cristiano Felicio,2.0481927710843375,1.180722891566265,0.9391566265060242,3.63277108433735,19.46987951807229,15.132530120481928,0.30120481927710846,0.024096385542168676,1.6987951807228916,3.0963855421686746,2.169230769230769
Lou Williams,7.032258064516129,3.021505376344086,1.6059139784946226,3.9209677419354843,40.45161290322581,23.365591397849464,0.4731182795698925,0.2903225806451613,0.7956989247311828,1.3870967741935485,1.1044776119402986
Eric Gordon,4.445652173913044,1.9456521739130435,1.902500000000001,3.6544565217391307,37.59782608695652,21.293478260869566,0.34782608695652173,0.15217391304347827,0.9239130434782609,1.4891304347826086,1.328125
Boris Diaw,2.104651162790698,1.1046511627906976,1.1160465116279072,3.792325581395348,32.55813953488372,25.74418604651163,0.29069767441860467,0.27906976744186046,1.0465116279069768,1.8837209302325582,1.4285714285714286
Allen Crabbe,3.4705882352941178,1.588235294117647,1.9145882352941181,4.09505882352941,30.36470588235294,20.44705882352941,0.32941176470588235,0.11764705882352941,0.6352941176470588,1.2941176470588236,0.9818181818181818
Clint Capela,6.962025316455696,4.215189873417722,1.6103797468354428,4.024556962025317,41.860759493670884,30.974683544303797,0.46835443037974683,0.11392405063291139,3.5443037974683542,7.139240506329114,3.7837837837837838
Danny Green,2.289156626506024,0.8674698795180723,1.9512048192771085,4.392168674698794,38.46987951807229,29.49397590361446,0.4939759036144578,0.1927710843373494,1.4457831325301205,2.8072289156626504,1.6
Isaiah Whitehead,3.776315789473684,1.6710526315789473,1.5478947368421054,4.150526315789473,36.8421052631579,26.657894736842106,0.5526315789473685,0.21052631578947367,0.9868421052631579,2.026315789473684,1.293103448275862
Aaron Gordon,5.182926829268292,2.6097560975609757,2.036829268292683,4.237682926829269,38.34146341463415,24.5609756097561,0.4878048780487805,0.1951219512195122,1.2560975609756098,2.3658536585365852,1.4109589041095891
Russell Westbrook,13.126436781609195,5.620689655172414,2.278965517241379,3.951379310344826,96.3103448275862,58.91954022988506,1.1839080459770115,1.0804597701149425,1.2183908045977012,2.2873563218390807,1.4133333333333333
Trey Lyles,2.1648351648351647,0.7802197802197802,0.863956043956044,3.253956043956043,25.439560439560438,18.835164835164836,0.24175824175824176,0.08791208791208792,1.054945054945055,1.967032967032967,1.7142857142857142
Dirk Nowitzki,4.864406779661017,2.135593220338983,1.3586440677966103,3.0883050847457607,41.88135593220339,28.271186440677965,0.4067796610169492,0.1016949152542373,2.5254237288135593,4.898305084745763,2.98
Luc Mbah a Moute,2.0568181818181817,1.0795454545454546,1.5580681818181823,4.093750000000001,20.125,13.659090909090908,0.23863636363636365,0.03409090909090909,1.2159090909090908,2.125,1.5970149253731343
DeMar DeRozan,15.170731707317072,7.2682926829268295,2.3373170731707322,3.94670731707317,63.426829268292686,34.30487804878049,1.0853658536585367,0.2682926829268293,0.9512195121951219,1.7682926829268293,1.21875
Dorian FinneySmith,1.5365853658536586,0.6219512195121951,1.4143902439024396,4.152926829268294,23.621951219512194,17.829268292682926,0.21951219512195122,0.13414634146341464,1.3780487804878048,2.426829268292683,1.765625
Wayne Ellington,3.1515151515151514,1.2121212121212122,1.5692424242424239,3.8859090909090903,25.984848484848484,16.136363636363637,0.3939393939393939,0.09090909090909091,0.8484848484848485,1.3484848484848484,1.435897435897436
Kelly Oubre,2.6808510638297873,1.1595744680851063,1.2997872340425534,3.982127659574467,20.72340425531915,13.446808510638299,0.20212765957446807,0.05319148936170213,1.1595744680851063,1.8404255319148937,1.5352112676056338
Mason Plumlee,5.1625,2.725,1.8362500000000008,4.216500000000001,47.7,34.8,0.525,0.3375,3.45,6.9625,3.68
Matt Barnes,1.8505747126436782,0.6781609195402298,1.4501149425287363,4.0378160919540225,40.03448275862069,32.01149425287356,0.5977011494252874,0.12643678160919541,1.206896551724138,1.9655172413793103,1.6153846153846154
Justin Hamilton,2.076923076923077,1.1666666666666667,1.0647435897435902,3.5585897435897427,24.846153846153847,18.94871794871795,0.2564102564102564,0.038461538461538464,2.1153846153846154,4.115384615384615,2.9464285714285716
Michael KiddGilchrist,5.1125,2.5125,2.143375,4.46925,35.0,24.5875,0.5625,0.125,2.0125,3.875,2.090909090909091
Iman Shumpert,1.6938775510204083,0.7142857142857143,1.5864285714285706,3.8958163265306105,24.714285714285715,16.602040816326532,0.4489795918367347,0.09183673469387756,0.9387755102040817,1.5918367346938775,1.295774647887324
JJ Redick,4.482758620689655,1.735632183908046,2.01264367816092,4.295517241379311,34.54022988505747,20.74712643678161,0.41379310344827586,0.19540229885057472,0.7816091954022989,1.2413793103448276,1.0793650793650793
Harrison Barnes,8.146341463414634,3.951219512195122,2.314756097560976,3.978170731707317,48.707317073170735,29.365853658536587,0.32926829268292684,0.08536585365853659,1.8902439024390243,2.975609756097561,2.1527777777777777
Ryan Anderson,2.4482758620689653,1.103448275862069,1.7931034482758617,3.7254022988505775,38.13793103448276,25.64367816091954,0.3793103448275862,0.05747126436781609,2.160919540229885,3.9080459770114944,2.506666666666667
Dennis Schroder,9.023255813953488,4.162790697674419,2.199302325581395,4.17313953488372,79.29069767441861,56.23255813953488,1.5465116279069768,0.4883720930232558,0.7093023255813954,1.2906976744186047,1.0338983050847457
Serge Ibaka,5.611111111111111,2.8666666666666667,1.9697777777777778,3.8777777777777778,47.13333333333333,32.48888888888889,0.4222222222222222,0.08888888888888889,3.2111111111111112,6.222222222222222,3.4
Sean Kilpatrick,4.785714285714286,2.0714285714285716,1.6900000000000002,4.079428571428571,42.18571428571428,27.457142857142856,0.6571428571428571,0.22857142857142856,0.8857142857142857,1.4714285714285715,1.4090909090909092
Richard Jefferson,1.696969696969697,0.898989898989899,1.1729292929292934,3.601717171717171,23.80808080808081,17.464646464646464,0.37373737373737376,0.0707070707070707,0.9696969696969697,1.7777777777777777,1.411764705882353
Marquese Chriss,3.5555555555555554,1.7530864197530864,1.5371604938271604,4.252222222222222,34.46913580246913,23.82716049382716,0.30864197530864196,0.12345679012345678,1.2345679012345678,2.246913580246914,1.6129032258064515
Spencer Dinwiddie,2.8275862068965516,1.1896551724137931,1.522413793103448,4.046724137931034,44.12068965517241,35.672413793103445,0.6379310344827587,0.1206896551724138,0.8448275862068966,1.4655172413793103,1.1666666666666667
Victor Oladipo,6.407894736842105,2.8552631578947367,2.201052631578948,3.975657894736844,44.01315789473684,27.05263157894737,0.42105263157894735,0.2631578947368421,1.3157894736842106,2.4342105263157894,1.639344262295082
Tony Snell,2.022727272727273,0.9090909090909091,1.8743181818181822,3.8146590909090907,26.397727272727273,18.227272727272727,0.42045454545454547,0.125,1.0795454545454546,1.7272727272727273,1.4393939393939394
Kent Bazemore,4.177215189873418,1.6075949367088607,1.8787341772151893,4.241518987341774,40.962025316455694,27.126582278481013,0.6962025316455697,0.26582278481012656,1.0632911392405062,2.0253164556962027,1.3548387096774193
Nemanja Bjelica,1.962962962962963,0.9629629629629629,1.0188888888888892,3.3690123456790113,27.25925925925926,20.938271604938272,0.35802469135802467,0.12345679012345678,1.2222222222222223,2.432098765432099,1.8
Rodney McGruder,2.5609756097560976,1.0609756097560976,1.764024390243902,4.2496341463414655,24.975609756097562,17.73170731707317,0.24390243902439024,0.0975609756097561,1.170731707317073,1.9268292682926829,1.6
Klay Thompson,8.4375,3.7083333333333335,2.368229166666666,4.175208333333333,45.739583333333336,25.166666666666668,1.0,0.25,1.3125,2.6666666666666665,1.5180722891566265
Terrence Ross,4.379746835443038,1.9113924050632911,1.7122784810126583,4.116075949367087,26.911392405063292,15.848101265822784,0.21518987341772153,0.189873417721519,1.0886075949367089,1.7721518987341771,1.3870967741935485
Rondae HollisJefferson,4.222222222222222,1.9012345679012346,1.58604938271605,4.264074074074073,43.71604938271605,33.18518518518518,0.4567901234567901,0.08641975308641975,1.9382716049382716,3.4691358024691357,2.343283582089552
Gerald Henderson,3.8292682926829267,1.7073170731707317,1.5176829268292689,3.953536585365855,27.317073170731707,17.829268292682926,0.32926829268292684,0.0975609756097561,0.6463414634146342,1.146341463414634,1.0
Andre Drummond,9.518518518518519,4.814814814814815,1.9871604938271596,4.029629629629629,45.67901234567901,30.14814814814815,0.5802469135802469,0.08641975308641975,3.7901234567901234,6.864197530864198,3.8860759493670884
Nicolas Batum,6.725,2.6625,2.3312500000000003,4.09925,61.0375,42.95,1.0625,0.6375,1.375,2.5375,1.6666666666666667
Montrezl Harrell,2.7717391304347827,1.891304347826087,0.7619565217391304,2.734565217391304,18.76086956521739,13.673913043478262,0.15217391304347827,0.03260869565217391,1.2173913043478262,2.260869565217391,2.1538461538461537
Arron Afflalo,2.7066666666666666,1.2133333333333334,1.3369333333333335,3.1721333333333335,26.12,19.0,0.3333333333333333,0.17333333333333334,0.4533333333333333,0.64,1.2142857142857142
Cody Zeller,5.203125,3.078125,1.91609375,4.132500000000001,29.5,19.84375,0.4375,0.171875,3.390625,6.484375,3.557377049180328
Marcus Morris,5.963414634146342,2.6463414634146343,2.155731707317073,4.030975609756098,46.5,31.25609756097561,0.2926829268292683,0.21951219512195122,1.1585365853658536,2.158536585365854,1.4179104477611941
Derrick Rose,9.893939393939394,4.7272727272727275,2.1881818181818176,4.0265151515151505,76.5909090909091,55.36363636363637,1.4090909090909092,0.24242424242424243,1.0454545454545454,1.9242424242424243,1.3269230769230769
Myles Turner,4.8,2.6823529411764704,2.094823529411764,3.9975294117647033,47.67058823529412,33.694117647058825,0.4117647058823529,0.047058823529411764,4.376470588235295,8.847058823529412,4.65
Marcin Gortat,6.252631578947368,3.5157894736842104,2.1025263157894742,4.098526315789474,47.294736842105266,36.14736842105263,0.5473684210526316,0.1368421052631579,4.421052631578948,7.6,4.719101123595506
Jaylen Brown,2.7604166666666665,1.4479166666666667,1.1821875000000002,4.244375000000001,20.625,13.65625,0.1875,0.041666666666666664,0.6875,1.1770833333333333,1.0476190476190477
Kawhi Leonard,8.369565217391305,3.858695652173913,2.21195652173913,3.9727173913043474,52.78260869565217,29.717391304347824,0.8369565217391305,0.18478260869565216,1.141304347826087,2.4239130434782608,1.4189189189189189
Al Jefferson,4.2317073170731705,2.1341463414634148,0.7119512195121952,3.0218292682926826,19.670731707317074,12.841463414634147,0.18292682926829268,0.04878048780487805,1.0121951219512195,2.073170731707317,1.4821428571428572
Devin Harris,2.4393939393939394,1.0151515151515151,1.0774242424242424,3.9165151515151524,27.62121212121212,19.727272727272727,0.18181818181818182,0.25757575757575757,0.5606060606060606,0.8787878787878788,1.15625
Timothe LuwawuCabarrot,2.432098765432099,1.1358024691358024,1.181975308641975,4.044197530864197,20.469135802469136,13.666666666666666,0.2962962962962963,0.09876543209876543,0.7901234567901234,1.4320987654320987,1.3061224489795917
Darren Collison,4.3896103896103895,2.012987012987013,1.7974025974025976,3.542467532467532,64.1948051948052,50.298701298701296,1.2467532467532467,0.2857142857142857,0.44155844155844154,0.7272727272727273,0.918918918918919
Justin Anderson,2.451219512195122,1.1829268292682926,1.0665853658536584,3.8639024390243906,26.475609756097562,18.5,0.1951219512195122,0.0975609756097561,0.9146341463414634,1.451219512195122,1.4423076923076923
Tarik Black,3.1216216216216215,1.5405405405405406,1.0217567567567565,3.7952702702702723,22.405405405405407,16.675675675675677,0.21621621621621623,0.12162162162162163,1.6486486486486487,3.2027027027027026,2.1403508771929824
Nerlens Noel,3.5535714285714284,2.25,1.2619642857142863,3.7335714285714294,27.25,19.678571428571427,0.30357142857142855,0.05357142857142857,2.9285714285714284,5.964285714285714,3.3469387755102042
Dario Saric,5.134146341463414,2.5,1.905,4.34451219512195,59.329268292682926,42.548780487804876,0.4878048780487805,0.21951219512195122,2.341463414634146,4.7439024390243905,2.4935064935064934
Giannis Antetokounmpo,9.670454545454545,5.579545454545454,2.3254545454545457,3.879090909090908,80.02272727272727,56.14772727272727,1.1022727272727273,0.3977272727272727,2.284090909090909,4.943181818181818,2.4216867469879517
Andre Iguodala,2.2717391304347827,1.2173913043478262,1.7815217391304348,4.0950000000000015,40.26086956521739,32.130434782608695,1.1630434782608696,0.2717391304347826,1.0434782608695652,1.9891304347826086,1.3150684931506849
Stanley Johnson,1.7439024390243902,0.6829268292682927,1.225,4.069390243902441,23.658536585365855,17.4390243902439,0.3170731707317073,0.1951219512195122,0.4268292682926829,0.8536585365853658,0.8536585365853658
Gary Harris,5.216666666666667,2.6,1.9680000000000002,3.790833333333334,35.61666666666667,22.233333333333334,0.6666666666666666,0.15,0.7333333333333333,1.0666666666666667,1.2941176470588236
Taurean WallerPrince,2.119047619047619,0.8928571428571429,0.9508333333333334,3.177619047619049,17.238095238095237,11.30952380952381,0.2261904761904762,0.07142857142857142,0.7976190476190477,1.7023809523809523,1.425531914893617
Evan Fournier,6.355263157894737,2.8552631578947367,2.0515789473684207,3.7548684210526333,41.76315789473684,24.75,0.631578947368421,0.3026315789473684,1.118421052631579,1.9210526315789473,1.5178571428571428
Mario Hezonja,1.6341463414634145,0.5975609756097561,0.8304878048780487,3.340487804878048,15.792682926829269,10.21951219512195,0.1951219512195122,0.024390243902439025,0.5365853658536586,0.9390243902439024,1.2222222222222223
Jared Dudley,1.5,0.782051282051282,1.1935897435897438,3.3528205128205126,38.52564102564103,32.0,0.44871794871794873,0.16666666666666666,1.205128205128205,2.551282051282051,1.9583333333333333
John Henson,2.9146341463414633,1.5365853658536586,0.9197560975609754,2.9208536585365854,17.28048780487805,12.048780487804878,0.15853658536585366,0.10975609756097561,2.0,3.902439024390244,2.9285714285714284
