player_year,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,AST,STL,BLK,AST%,STL%,BLK%,USG%,WS/48,dist,tchs,pass,dfgm,dfga,label
Tim Hardaway/2015-16,2.7,5.1,2.0,5.9,2.1,2.3,0.3,3.3,2.1,0.9,0.3,8.9,1.2,0.6,16.2,0.105,0.931666666667,16.3472222222,11.2222222222,0.291666666667,0.625,4
Richard Jefferson/2015-16,2.1,3.8,1.8,4.7,1.6,2.4,0.4,3.1,1.6,0.9,0.4,6.4,1.3,0.9,13.4,0.099,0.962434782609,17.1652173913,11.9739130435,0.565217391304,1.0,2
Udonis Haslem/2014-15,3.8,8.3,0.1,0.4,1.6,2.3,2.6,6.8,1.7,0.8,0.5,7.4,1.1,1.1,14.6,0.066,0.798607594937,20.6708860759,16.3291139241,1.12658227848,2.05063291139,2
Charlie Villanueva/2014-15,3.6,7.5,4.4,11.7,1.1,1.9,1.6,6.3,1.0,0.8,1.2,4.7,1.1,2.6,26.7,0.096,0.58476744186,15.976744186,10.5930232558,0.837209302326,1.66279069767,6
Danny Green/2015-16,1.7,3.7,2.0,6.1,0.6,0.8,0.8,4.5,2.5,1.4,1.1,9.3,2.0,2.4,14.6,0.099,1.36561538462,29.1076923077,22.5,0.892307692308,1.83076923077,11
Omer Asik/2015-16,3.2,6.0,0.0,0.0,1.9,3.4,3.7,9.0,0.8,0.6,0.7,3.1,0.9,1.6,11.4,0.07,0.758932038835,18.6601941748,15.3883495146,1.53398058252,2.93203883495,0
Willie Green/2014-15,2.9,7.0,1.6,4.6,1.1,1.3,0.5,2.5,2.6,1.0,0.2,10.9,1.4,0.4,17.6,-0.003,0.805185185185,16.2839506173,11.049382716,0.283950617284,0.641975308642,4
Iman Shumpert/2016-17,2.0,4.2,1.7,4.9,1.3,1.7,0.7,3.3,2.0,1.2,0.5,7.8,1.6,1.1,13.9,0.05,1.58642857143,24.7142857143,16.6020408163,0.938775510204,1.59183673469,10
Richard Jefferson/2016-17,2.0,3.5,1.4,4.1,1.8,2.4,0.6,3.9,1.7,0.6,0.2,6.6,0.8,0.5,12.2,0.063,1.17292929293,23.8080808081,17.4646464646,0.969696969697,1.77777777778,11
Channing Frye/2016-17,2.6,4.8,3.5,8.6,1.6,1.9,1.0,6.5,1.2,0.8,1.0,4.9,1.2,2.1,19.3,0.125,1.08311827957,29.5591397849,21.5483870968,2.21505376344,4.27956989247,8
James Johnson/2015-16,3.7,6.8,0.8,2.6,1.5,2.6,1.1,3.8,2.6,1.1,1.3,11.4,1.6,2.9,15.9,0.068,0.737741935484,12.7204301075,8.56989247312,0.52688172043,1.06451612903,4
Stanley Johnson/2016-17,2.2,5.5,1.2,4.0,0.9,1.4,0.9,4.0,2.8,1.5,0.6,10.5,2.1,1.5,14.8,0.012,1.225,23.6585365854,17.4390243902,0.426829268293,0.853658536585,10
Andrew Harrison/2016-17,1.8,5.0,1.1,3.8,3.6,4.7,0.6,2.8,4.8,1.3,0.5,20.0,1.9,1.3,16.4,0.051,1.15639534884,38.1976744186,29.6279069767,0.639534883721,1.10465116279,1
Jonas Jerebko/2015-16,2.3,5.4,1.3,3.3,1.9,2.4,2.4,6.5,1.9,0.6,0.7,7.4,0.8,1.6,13.5,0.097,1.12,27.2941176471,21.7176470588,1.07058823529,2.09411764706,11
Mirza Teletovic/2016-17,1.7,3.6,3.3,9.7,1.1,1.4,0.3,4.8,1.5,0.4,0.4,6.4,0.5,1.0,19.1,0.025,0.916818181818,20.8636363636,15.0113636364,1.01136363636,1.85227272727,2
Charlie Villanueva/2015-16,4.2,8.4,2.5,9.3,1.2,1.3,1.3,6.9,1.3,1.0,0.8,6.2,1.4,1.9,25.3,0.016,0.548372093023,13.6976744186,8.94186046512,0.581395348837,1.03488372093,5
Noah Vonleh/2015-16,3.3,7.1,0.3,1.4,1.2,1.6,2.8,6.6,0.9,0.8,0.8,3.7,1.2,1.7,13.0,0.047,0.94,19.6483516484,15.4945054945,1.0,2.01098901099,0
Darrell Arthur/2015-16,4.2,8.8,1.1,2.8,0.9,1.3,2.0,4.9,2.3,1.3,1.1,10.0,1.8,2.6,16.7,0.072,0.98375,22.875,16.7692307692,1.34615384615,2.74038461538,2
Tyler Hansbrough/2014-15,2.9,5.4,0.0,0.2,3.3,4.7,3.6,5.4,0.7,1.0,0.5,2.8,1.5,1.1,10.5,0.156,0.930987654321,14.6419753086,11.1234567901,1.69135802469,2.88888888889,0
James Ennis/2016-17,2.3,4.4,1.2,3.3,2.1,2.6,1.7,4.6,1.5,1.1,0.5,6.5,1.6,1.2,13.0,0.101,1.33827586207,19.7356321839,13.7816091954,0.574712643678,1.2183908046,10
Matthew Dellavedova/2014-15,1.1,3.7,1.8,4.4,0.8,1.0,1.0,2.3,5.3,0.6,0.1,21.1,0.9,0.1,12.6,0.067,1.50011363636,42.6931818182,34.1136363636,1.03409090909,1.81818181818,9
Kendrick Perkins/2014-15,3.2,7.1,0.0,0.0,1.3,2.6,2.9,7.2,1.6,0.5,1.3,6.3,0.7,2.9,13.6,0.006,0.777142857143,18.6224489796,14.4897959184,1.33673469388,2.91836734694,2
Dante Cunningham/2015-16,2.4,4.3,1.0,3.2,1.0,1.5,1.0,3.3,1.4,0.8,0.6,5.6,1.1,1.4,11.0,0.052,1.65584269663,24.191011236,18.2808988764,1.12359550562,1.91011235955,11
Dwight Powell/2015-16,5.2,10.2,0.1,0.6,3.8,5.2,3.0,6.9,1.6,1.3,0.9,7.2,1.8,2.0,18.4,0.151,0.898965517241,22.6551724138,17.2413793103,1.2183908046,2.50574712644,2
Matt Barnes/2016-17,2.0,4.3,1.8,5.3,1.4,1.8,1.4,6.4,3.9,1.0,0.5,15.6,1.3,1.3,15.6,0.053,1.45011494253,40.0344827586,32.0114942529,1.20689655172,1.96551724138,12
Lavoy Allen/2014-15,4.7,10.1,0.0,0.0,1.1,1.6,4.1,6.7,2.5,0.5,1.4,10.9,0.7,3.1,15.2,0.127,0.912307692308,23.1282051282,17.9102564103,1.4358974359,2.94871794872,2
Amar'e Stoudemire/2015-16,5.9,10.4,0.0,0.0,2.4,3.2,3.1,7.4,1.3,0.9,1.9,5.6,1.2,4.1,17.8,0.15,0.595638297872,11.9255319149,8.04255319149,1.26595744681,2.47872340426,6
Tony Snell/2015-16,1.9,5.1,1.5,4.3,0.8,0.9,0.5,5.0,1.7,0.4,0.5,6.9,0.6,1.0,13.7,0.016,1.11048192771,16.3734939759,10.9518072289,0.771084337349,1.42168674699,2
Tim Frazier/2015-16,3.9,8.8,0.8,2.3,2.6,3.6,1.3,4.1,7.9,1.6,0.1,33.3,2.2,0.2,19.4,0.062,0.742957746479,25.5492957746,19.4647887324,0.30985915493,0.549295774648,13
Richard Jefferson/2014-15,2.3,4.9,1.9,4.5,2.3,3.3,0.7,4.6,1.8,0.9,0.3,7.0,1.3,0.7,15.3,0.088,1.03931034483,21.275862069,14.9885057471,0.827586206897,1.65517241379,2
Kris Dunn/2016-17,2.6,6.5,0.6,2.0,1.0,1.6,0.6,3.8,5.1,2.1,1.0,19.4,3.0,2.3,14.2,0.004,1.18289156627,32.5180722892,26.2168674699,0.78313253012,1.43373493976,1
Cole Aldrich/2015-16,6.0,10.1,0.0,0.0,2.7,3.8,3.9,9.1,2.3,2.1,3.1,10.0,2.9,6.7,18.4,0.209,0.555779816514,16.3211009174,12.7889908257,1.29357798165,2.62385321101,6
Jerian Grant/2016-17,2.8,5.8,1.7,4.7,2.3,2.6,0.6,3.3,4.2,1.6,0.3,17.3,2.3,0.6,16.0,0.118,0.891547619048,21.9880952381,16.4523809524,0.380952380952,0.75,7
Andre Roberson/2015-16,2.4,4.0,0.7,2.4,0.8,1.3,1.8,4.0,1.1,1.2,1.0,4.0,1.7,2.0,9.1,0.105,1.70147727273,18.8409090909,13.2613636364,1.10227272727,2.17045454545,8
Mario Hezonja/2015-16,2.9,5.8,1.7,4.9,1.2,1.4,0.7,3.8,2.8,1.0,0.4,11.2,1.4,1.0,16.9,0.029,1.2834939759,23.313253012,16.1084337349,0.89156626506,1.31325301205,10
Tony Snell/2014-15,2.2,4.4,1.9,5.0,1.1,1.4,0.8,3.7,1.6,0.8,0.3,6.8,1.2,0.6,14.1,0.082,1.164,18.5684210526,12.7684210526,0.557894736842,1.10526315789,2
Garrett Temple/2016-17,2.1,4.4,1.7,4.6,1.2,1.5,0.7,3.1,3.5,1.7,0.6,14.5,2.5,1.5,14.2,0.062,1.66228571429,36.2714285714,27.3857142857,0.942857142857,1.48571428571,1
Semaj Christon/2016-17,2.4,5.9,0.4,2.3,0.6,1.1,0.7,2.6,4.8,1.0,0.2,18.1,1.4,0.5,12.2,0.006,0.931066666667,28.08,23.1733333333,0.706666666667,1.13333333333,1
Kyle Anderson/2015-16,3.6,7.5,0.3,1.1,1.8,2.4,0.7,6.3,3.6,1.7,0.8,13.7,2.5,1.8,14.4,0.133,1.05333333333,25.4193548387,19.9462365591,0.505376344086,1.06451612903,10
Richaun Holmes/2015-16,5.4,9.1,0.4,2.3,2.6,3.8,3.2,3.7,1.7,1.0,2.1,8.0,1.3,4.3,17.9,0.103,0.635679012346,14.5061728395,10.5061728395,1.02469135802,2.20987654321,6
Tyler Ulis/2016-17,5.2,11.5,0.7,2.5,1.8,2.3,0.6,2.4,7.2,1.5,0.2,30.5,2.0,0.4,20.3,0.029,0.983333333333,32.0,24.2839506173,0.296296296296,0.58024691358,7
Anthony Bennett/2014-15,4.8,11.0,0.3,0.9,1.7,2.6,2.1,6.6,1.9,1.1,0.6,8.7,1.5,1.4,17.8,0.017,0.889275362319,25.6956521739,19.8695652174,1.15942028986,2.07246376812,2
Wesley Johnson/2015-16,2.3,4.5,2.2,6.7,0.6,1.0,0.8,4.6,1.1,1.9,1.2,4.4,2.7,2.6,16.0,0.076,1.39804597701,24.4712643678,16.8965517241,1.14942528736,2.31034482759,8
Markel Brown/2015-16,3.3,7.4,1.4,4.4,2.6,3.4,0.8,3.6,3.3,1.4,0.5,13.9,2.0,1.2,18.9,0.031,0.83987804878,17.3902439024,11.5365853659,0.59756097561,1.01219512195,4
Spencer Hawes/2014-15,3.1,6.8,1.6,5.0,1.2,1.9,0.8,6.4,2.5,0.7,1.5,10.0,1.0,3.4,17.9,0.044,1.03931034483,27.8850574713,21.183908046,1.68965517241,3.35632183908,10
Tyler Zeller/2015-16,7.0,14.7,0.0,0.0,4.5,5.5,3.1,5.9,1.5,0.5,1.1,6.6,0.7,2.4,23.0,0.114,0.590568181818,14.1136363636,9.25,1.30681818182,2.44318181818,5
DJ Augustin/2015-16,2.4,5.6,2.1,5.1,3.1,3.9,0.2,2.7,6.1,1.2,0.1,25.3,1.6,0.3,18.0,0.106,0.886,27.4666666667,20.4333333333,0.388888888889,0.533333333333,7
Nemanja Bjelica/2016-17,2.9,5.4,1.7,5.4,1.4,1.8,1.7,5.7,2.4,1.2,0.6,9.6,1.7,1.4,16.4,0.059,1.01888888889,27.2592592593,20.9382716049,1.22222222222,2.43209876543,10
Sergio Rodriguez/2016-17,2.8,6.7,2.2,6.0,0.4,0.6,0.5,3.2,8.2,1.1,0.1,35.4,1.5,0.2,19.3,0.022,1.46268292683,53.0853658537,43.1585365854,0.390243902439,0.585365853659,9
Vince Carter/2015-16,2.7,6.2,2.1,6.1,2.5,3.0,1.1,4.1,2.0,1.4,0.6,8.9,1.9,1.5,18.5,0.084,0.800549450549,19.2967032967,13.6593406593,0.516483516484,0.934065934066,4
Shawn Marion/2014-15,3.5,7.2,0.4,1.5,0.9,1.1,2.1,4.5,1.7,0.9,0.9,6.9,1.3,1.9,12.9,0.074,0.816304347826,16.0869565217,12.1847826087,0.467391304348,0.95652173913,2
Raul Neto/2015-16,2.8,6.1,1.5,3.9,1.2,1.7,0.4,2.5,4.2,1.5,0.0,18.7,2.2,0.1,17.2,0.058,1.35548780488,40.6097560976,32.1219512195,0.59756097561,1.14634146341,1
Andrew Nicholson/2015-16,4.6,8.6,1.8,5.0,2.2,2.8,1.5,7.3,1.1,0.4,1.0,4.8,0.6,2.2,20.4,0.092,0.667469879518,14.6746987952,9.74698795181,1.07228915663,1.93975903614,6
Glenn Robinson/2016-17,2.8,5.4,1.2,3.2,1.4,1.9,1.4,4.7,1.2,1.0,0.5,4.7,1.4,1.2,12.8,0.085,1.4302739726,21.2876712329,15.3424657534,0.904109589041,1.71232876712,8
Jerami Grant/2016-17,2.6,5.0,1.0,2.7,2.1,3.5,0.9,4.0,1.1,0.8,1.9,4.2,1.1,4.1,12.1,0.091,1.32779069767,23.5465116279,17.523255814,1.10465116279,2.23255813953,8
Jonas Jerebko/2014-15,3.4,7.0,1.6,4.1,1.6,1.9,2.7,5.5,2.1,1.3,0.5,9.0,1.9,1.1,16.2,0.135,1.06215909091,25.6022727273,19.5681818182,1.18181818182,2.35227272727,10
Joe Ingles/2016-17,1.5,3.1,2.2,5.1,0.9,1.2,0.4,4.3,4.1,1.8,0.1,17.1,2.6,0.3,13.9,0.122,1.66362637363,35.9010989011,27.4945054945,0.593406593407,1.0,1
Mike Scott/2015-16,3.6,6.8,1.9,5.0,1.6,2.0,1.7,4.8,2.5,0.8,0.5,10.5,1.1,1.2,17.4,0.132,1.06,23.0777777778,16.9777777778,0.766666666667,1.65555555556,2
Tony Snell/2016-17,1.6,2.9,2.2,5.5,0.7,0.9,0.3,3.5,1.5,0.8,0.2,5.9,1.2,0.5,12.1,0.071,1.87431818182,26.3977272727,18.2272727273,1.07954545455,1.72727272727,11
Malcolm Delaney/2016-17,3.4,8.0,0.7,3.2,2.2,2.7,0.3,3.3,5.6,1.1,0.0,23.1,1.5,0.1,18.3,0.005,0.957701149425,30.5287356322,23.4942528736,0.333333333333,0.551724137931,7
Kent Bazemore/2014-15,2.5,5.4,1.3,3.6,1.6,2.7,0.6,5.5,2.1,1.4,0.9,8.6,2.0,2.1,15.5,0.057,1.22666666667,23.4949494949,17.2222222222,0.69696969697,1.40404040404,10
Langston Galloway/2016-17,2.1,5.7,2.9,7.4,1.2,1.5,0.7,3.1,2.2,1.1,0.1,9.4,1.5,0.3,18.4,0.041,1.27308641975,26.8518518519,18.6913580247,0.592592592593,0.938271604938,10
Cristiano Felicio/2016-17,4.4,7.7,0.0,0.0,2.1,3.2,4.3,6.5,1.4,0.9,0.6,5.7,1.2,1.2,12.4,0.157,0.939156626506,19.4698795181,15.1325301205,1.69879518072,3.09638554217,0
Chris Copeland/2014-15,2.6,6.2,2.3,7.3,1.4,2.0,1.0,3.8,2.2,0.5,0.5,9.9,0.7,1.0,21.3,-0.008,0.713896103896,15.3636363636,9.64935064935,0.532467532468,0.961038961039,4
Luc Mbah a Moute/2016-17,3.0,5.4,0.9,2.2,1.2,1.8,0.9,2.6,0.8,1.6,0.7,3.1,2.3,1.6,11.6,0.084,1.55806818182,20.125,13.6590909091,1.21590909091,2.125,8
Aaron Brooks/2016-17,2.9,6.9,1.9,5.2,1.3,1.6,0.7,2.1,5.0,1.0,0.4,20.7,1.4,0.9,19.2,0.016,0.730853658537,21.4390243902,16.0365853659,0.353658536585,0.536585365854,7
Andre Iguodala/2015-16,2.5,4.4,1.1,3.2,1.1,1.7,1.1,4.4,4.6,1.5,0.4,16.3,2.0,0.8,12.1,0.122,1.54581818182,35.3272727273,27.4818181818,0.690909090909,1.26363636364,1
E'Twaun Moore/2015-16,4.0,8.1,1.3,3.0,0.6,1.0,0.5,3.2,2.8,1.1,0.5,12.1,1.5,1.0,15.9,0.07,0.929801980198,20.0297029703,14.6831683168,0.445544554455,0.950495049505,4
Dante Cunningham/2014-15,3.4,7.2,0.0,0.2,0.6,1.0,1.5,4.1,1.1,1.0,0.8,4.4,1.5,1.7,10.9,0.047,1.82428571429,27.9,21.5714285714,1.48571428571,2.98571428571,3
Kyle Singler/2014-15,1.6,4.2,2.0,5.0,0.8,1.1,0.7,3.3,1.8,1.0,0.4,7.3,1.4,1.0,13.2,0.056,1.62817073171,28.0243902439,20.9390243902,1.42682926829,2.82926829268,11
Nick Calathes/2014-15,4.0,8.8,0.5,1.8,1.0,1.9,0.8,3.7,6.3,2.7,0.2,26.6,3.9,0.5,17.9,0.065,0.889375,28.2625,22.2875,0.275,0.65,7
Justin Hamilton/2016-17,3.6,6.1,1.7,5.5,1.2,1.6,2.2,5.8,1.7,0.9,1.3,7.3,1.2,2.8,16.2,0.084,1.06474358974,24.8461538462,18.9487179487,2.11538461538,4.11538461538,8
Joffrey Lauvergne/2016-17,4.2,8.7,1.2,3.6,1.7,2.7,2.6,6.6,2.6,0.9,0.2,10.8,1.3,0.5,18.5,0.075,0.799418604651,19.7209302326,14.0465116279,0.941860465116,1.83720930233,4
Solomon Hill/2016-17,1.3,3.1,1.4,4.1,1.6,1.9,0.8,3.9,2.1,1.1,0.5,8.1,1.5,1.1,11.5,0.055,2.017375,34.4125,25.775,1.1875,2.3125,3
David West/2015-16,6.2,11.3,0.1,0.2,1.6,2.1,1.8,6.1,3.7,1.1,1.4,15.4,1.6,3.0,18.0,0.184,0.89972972973,24.3783783784,18.1801801802,1.4954954955,3.03603603604,4
Boris Diaw/2016-17,3.5,6.9,0.6,2.3,0.7,1.0,1.3,3.1,4.8,0.5,0.3,20.3,0.7,0.6,15.6,0.041,1.11604651163,32.5581395349,25.7441860465,1.04651162791,1.88372093023,1
Manu Ginobili/2015-16,4.0,8.1,2.2,5.7,2.9,3.6,0.8,3.8,5.6,2.1,0.3,23.6,3.0,0.8,23.6,0.16,0.873962264151,24.9245283019,17.5188679245,0.358490566038,0.698113207547,7
Bobby Portis/2016-17,5.4,10.0,1.2,3.5,1.4,2.1,2.7,8.0,1.3,0.6,0.4,5.7,0.8,0.9,19.1,0.114,0.930344827586,25.2643678161,19.2183908046,0.977011494253,1.94252873563,2
Taurean WallerPrince/2016-17,3.0,6.7,1.2,3.7,2.7,3.4,0.9,4.8,2.0,1.6,1.0,8.4,2.2,2.4,17.2,0.054,0.950833333333,17.2380952381,11.3095238095,0.797619047619,1.70238095238,4
Leandro Barbosa/2015-16,4.4,8.7,1.3,3.7,1.7,2.1,0.9,3.0,2.7,1.5,0.3,10.6,2.0,0.7,18.1,0.092,0.890366972477,18.3302752294,12.6972477064,0.238532110092,0.403669724771,4
Kirk Hinrich/2014-15,1.9,4.8,1.3,3.8,0.8,1.1,0.4,2.3,3.3,1.0,0.3,13.8,1.5,0.6,13.3,0.03,1.68220779221,36.2467532468,28.3896103896,0.727272727273,1.42857142857,12
Mario Chalmers/2015-16,3.6,7.7,1.2,3.9,5.7,6.9,0.6,3.5,6.0,2.3,0.3,26.6,3.3,0.9,21.9,0.132,0.777647058824,28.0,20.9915966387,0.336134453782,0.53781512605,7
Jason Terry/2014-15,1.4,2.7,2.8,7.1,0.9,1.1,0.3,2.3,3.2,1.4,0.4,13.8,2.0,0.9,14.3,0.104,1.52444444444,36.4343434343,28.404040404,0.454545454545,0.79797979798,1
Toney Douglas/2015-16,2.9,6.9,2.3,5.8,2.4,2.8,0.7,3.4,4.5,2.0,0.1,19.1,2.8,0.3,19.4,0.094,1.15094117647,30.0117647059,22.3294117647,0.364705882353,0.576470588235,7
Josh Richardson/2015-16,2.3,5.1,1.7,3.7,1.4,2.0,0.7,2.8,2.4,1.2,0.8,9.7,1.7,1.7,13.8,0.109,1.2208045977,28.0,21.8505747126,0.666666666667,1.45977011494,11
PJ Hairston/2015-16,2.1,4.6,1.9,6.6,1.4,1.8,0.7,4.1,1.0,0.9,0.3,4.4,1.2,0.7,16.4,0.021,1.18088607595,17.2658227848,10.746835443,0.556962025316,1.20253164557,2
Trey Lyles/2016-17,2.9,7.3,2.0,6.3,1.8,2.5,1.5,5.8,2.2,0.8,0.6,9.6,1.2,1.4,21.7,0.032,0.863956043956,25.4395604396,18.8351648352,1.05494505495,1.96703296703,2
Lavoy Allen/2015-16,4.3,8.3,0.0,0.0,1.0,1.6,3.6,5.9,1.7,0.6,0.9,7.1,0.8,2.1,13.0,0.11,1.08844660194,26.1553398058,20.7766990291,1.33980582524,2.66990291262,8
Chris Andersen/2014-15,3.7,6.2,0.1,0.4,2.4,3.6,2.4,7.1,1.4,0.8,1.9,6.1,1.2,4.6,12.3,0.151,1.12611940299,22.4029850746,17.1492537313,2.64179104478,5.23880597015,0
Alexis Ajinca/2015-16,6.3,13.1,0.0,0.0,2.2,2.6,3.1,8.1,1.3,0.8,1.5,5.8,1.1,3.4,20.4,0.058,0.72175,18.975,13.55,1.1375,2.275,6
Glen Davis/2014-15,4.7,10.0,0.0,0.2,2.4,3.8,1.7,5.0,1.6,1.6,0.8,6.3,2.3,1.9,16.7,0.072,0.770666666667,15.6666666667,11.1444444444,1.21111111111,2.4,6
Vince Carter/2014-15,2.2,5.7,2.3,7.7,1.5,1.9,0.9,3.5,2.6,1.4,0.5,11.1,2.1,1.1,19.9,0.043,1.074,25.2,17.625,0.6375,1.2375,10
Timofey Mozgov/2015-16,5.5,9.6,0.0,0.2,1.8,2.6,3.0,6.2,0.9,0.6,1.5,3.9,0.9,3.5,16.1,0.133,0.896696428571,17.25,12.6160714286,1.65178571429,3.36607142857,6
Randy Foye/2015-16,2.1,5.1,1.6,5.5,1.3,1.6,0.5,2.9,3.5,0.9,0.6,14.1,1.2,1.4,15.9,0.012,1.12234234234,25.5315315315,18.6576576577,0.513513513514,1.02702702703,7
Miles Plumlee/2015-16,5.8,9.6,0.0,0.0,1.4,2.4,3.9,5.7,0.7,0.9,2.1,2.9,1.2,4.9,15.5,0.124,0.757469879518,14.2048192771,10.1807228916,1.68674698795,3.27710843373,6
Brandon Bass/2015-16,4.7,8.5,0.0,0.1,3.4,4.0,2.8,4.9,2.0,0.9,1.5,9.2,1.2,3.2,13.9,0.146,0.872264150943,16.3396226415,11.7169811321,1.14150943396,2.15094339623,4
Terry Rozier/2016-17,2.7,6.6,1.6,5.1,1.5,1.9,1.1,5.3,3.7,1.3,0.3,15.2,1.8,0.7,17.1,0.053,1.13333333333,32.6868686869,25.7474747475,0.484848484848,0.89898989899,10
Corey Brewer/2016-17,3.4,6.5,0.8,3.3,1.4,1.9,0.9,3.8,2.7,1.7,0.5,10.7,2.3,1.2,14.3,0.045,1.06456790123,16.5061728395,11.2222222222,0.592592592593,1.12345679012,4
Noah Vonleh/2016-17,3.5,7.1,0.2,0.6,1.7,2.7,3.7,7.3,0.9,0.9,0.8,3.4,1.2,1.7,13.1,0.069,1.14847058824,21.9647058824,16.7058823529,1.32941176471,2.65882352941,0
Boris Diaw/2015-16,4.6,8.2,0.6,1.8,1.5,2.0,1.5,4.5,4.6,0.7,0.5,18.4,1.0,1.2,17.0,0.132,0.928389830508,27.3898305085,21.8644067797,1.0,1.91525423729,7
Robert Sacre/2014-15,4.0,9.7,0.0,0.0,1.7,2.6,2.8,4.6,1.7,0.9,1.4,7.4,1.3,3.1,14.8,0.035,0.901341463415,19.5365853659,14.1463414634,1.87804878049,3.4756097561,2
Garrett Temple/2015-16,2.1,4.6,1.6,4.8,1.7,2.3,0.7,3.2,2.6,1.3,0.3,10.0,1.7,0.7,14.0,0.066,1.73182926829,30.9268292683,22.0365853659,0.90243902439,1.78048780488,11
Dwight Powell/2016-17,4.7,8.2,0.6,2.0,2.9,3.8,2.5,5.8,1.3,1.6,1.1,6.1,2.4,2.6,16.7,0.165,1.13256097561,24.4756097561,18.1097560976,1.78048780488,2.90243902439,2
Otto Porter/2014-15,3.5,7.2,0.9,2.6,1.5,2.0,1.8,3.8,1.6,1.1,0.8,6.8,1.6,1.7,15.1,0.092,1.39945652174,21.5326086957,14.5543478261,0.79347826087,1.38043478261,2
Andre Iguodala/2016-17,2.8,4.3,1.2,3.2,1.3,1.8,0.9,4.6,4.7,1.4,0.7,16.7,1.8,1.5,11.2,0.167,1.78152173913,40.2608695652,32.1304347826,1.04347826087,1.98913043478,12
Larry Nance/2015-16,4.5,8.2,0.0,0.3,0.9,1.3,2.9,6.0,1.3,1.5,0.7,5.7,2.1,1.4,12.6,0.083,1.39492537313,31.7313432836,25.5820895522,1.20895522388,2.17910447761,3
Bismack Biyombo/2014-15,2.9,5.4,0.0,0.0,3.0,5.1,4.6,7.2,0.5,0.5,2.9,2.0,0.7,6.3,11.6,0.156,1.13391891892,14.2297297297,9.71621621622,1.91891891892,3.90540540541,6
Danny Green/2016-17,1.2,2.7,2.4,6.2,0.5,0.6,0.6,3.8,2.5,1.4,1.2,9.6,2.0,2.6,13.5,0.09,1.95120481928,38.4698795181,29.4939759036,1.44578313253,2.80722891566,12
AlFarouq Aminu/2014-15,3.0,6.1,0.9,3.3,2.2,3.1,3.0,6.0,1.6,1.8,1.6,6.1,2.6,3.7,15.2,0.115,1.34105882353,24.7411764706,17.8470588235,1.23529411765,2.8,8
Patrick Patterson/2014-15,2.3,4.2,1.8,4.7,1.1,1.3,2.1,5.1,2.6,1.0,0.7,10.7,1.4,1.6,13.1,0.137,1.78094117647,44.5058823529,36.1764705882,2.52941176471,4.91764705882,3
Tyson Chandler/2015-16,4.1,7.0,0.0,0.0,2.4,3.8,3.9,8.9,1.4,0.8,1.0,6.0,1.1,2.2,12.7,0.112,1.0422,27.56,22.15,1.8,3.44,8
Marreese Speights/2015-16,7.5,17.0,1.0,2.7,4.1,4.9,3.3,7.0,2.6,0.8,1.5,11.4,1.1,3.0,29.7,0.102,0.558220338983,18.0423728814,11.5423728814,1.07627118644,2.20338983051,5
Mindaugas Kuzminskas/2016-17,3.7,7.1,1.9,6.0,1.9,2.4,1.7,2.8,2.4,1.0,0.4,10.3,1.4,0.9,19.2,0.055,0.93012345679,19.5061728395,13.5308641975,0.481481481481,0.83950617284,4
Caron Butler/2014-15,1.7,3.9,1.8,4.9,1.2,1.4,0.5,3.9,1.8,1.0,0.1,7.3,1.4,0.2,12.9,0.07,1.38475,30.4875,24.0875,1.0,1.625,11
Dante Exum/2016-17,3.3,6.3,1.3,4.4,1.7,2.1,0.9,3.0,3.3,0.6,0.4,14.2,0.9,0.8,18.1,0.047,1.10729411765,26.7529411765,19.5647058824,0.564705882353,1.05882352941,10
Nick Young/2015-16,1.7,4.7,2.7,8.3,2.2,2.6,0.5,2.9,1.2,0.8,0.2,5.4,1.1,0.5,18.5,0.003,0.7925,14.0952380952,8.5119047619,0.5,0.845238095238,4
Ian Mahinmi/2014-15,3.7,6.7,0.0,0.0,1.0,3.2,3.3,7.9,1.0,0.9,1.4,4.4,1.3,3.1,12.5,0.09,1.08478873239,21.6478873239,16.985915493,2.11267605634,4.66197183099,0
Serge Ibaka/2015-16,5.1,9.9,0.9,2.6,1.3,1.7,2.0,5.6,1.0,0.5,2.1,3.9,0.8,4.5,17.6,0.105,1.44557971014,25.2753623188,16.115942029,2.19565217391,5.02173913043,0
Patrick Patterson/2015-16,1.7,3.6,1.9,5.2,0.5,0.6,1.4,4.7,1.7,0.9,0.6,7.1,1.4,1.3,12.9,0.086,1.681,40.73,32.94,1.46,3.02,3
Ben Gordon/2014-15,4.3,9.0,1.6,4.4,2.6,3.1,0.3,2.6,2.3,0.6,0.0,10.3,0.9,0.1,21.8,0.015,0.706842105263,12.8157894737,6.96052631579,0.25,0.368421052632,5
Miles Plumlee/2014-15,4.1,7.7,0.0,0.0,0.7,1.4,3.4,6.3,1.0,1.2,2.0,4.2,1.7,4.3,12.0,0.103,0.942359550562,19.2247191011,14.9550561798,2.57303370787,5.03370786517,0
Ben McLemore/2015-16,3.2,6.7,1.7,4.6,1.8,2.6,0.8,2.8,2.0,1.3,0.2,7.9,1.7,0.6,17.6,0.01,1.36734939759,20.3373493976,12.5542168675,0.722891566265,1.32530120482,2
JaKarr Sampson/2014-15,3.7,7.0,1.0,4.0,2.0,3.0,1.1,4.1,2.5,1.2,0.8,12.0,1.7,1.9,17.9,0.025,1.063625,21.4875,15.0,0.85,1.8625,4
